"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","BPS_LLID1","BPS_LLID2","ew1","ew2","sclass1","sclass2","STATE1","STATE2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2017,0,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110011","RaDFHEdy_fdg_17110011","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",339.688122407531,85649.3116745341,1,3466
2017,0,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","RaDFHEdy_fdg_17110014","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",0.0837182812031047,0.00744469567968839,1,1955
2017,0,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110014","RaDFHEdy_fdg_17110014","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",83.5873159711236,7421.42158323412,1,1955
2017,0,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110015","RaDFHEdy_fdg_17110015","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",14.070693501082,216.621432912448,1,1955
2017,0,1,"RaDFHEdy_fdg","RaDFHEdy_fdg","RaDFHEdy_fdg_17110018","RaDFHEdy_fdg_17110018","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",42.3576428734209,1368.46357113326,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17070105B","RaDFHEdy_fwi_17070105B","eastside","eastside",NA,"B","Oregon","Oregon","Non-forest","Forest",10.5261037458339,116.538153749289,1,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17070105B","RaDFHEdy_fwi_17070105B","eastside","eastside",NA,"E","Washington","Washington","Non-forest","Forest",0.599194753524174,0.317421877717491,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17070105C","RaDFHEdy_fwi_17070105C","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",8.58286906047674,81.57696182489,1,1955
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17070306","RaDFHEdy_fwi_17070306","eastside","eastside",NA,"E","Oregon","Oregon","Non-forest","Forest",1.13547407351924,1.38860934076198,1,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080001B","RaDFHEdy_fwi_17080001B","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",42.1070779900938,1909.57116032798,1,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080001B","RaDFHEdy_fwi_17080001B","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",10.9077101303919,117.282135702415,1,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080004","RaDFHEdy_fwi_17080004","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",143.079940168347,15195.6979999408,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080004","RaDFHEdy_fwi_17080004","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",7.43088828117878,61.1482477922123,1,1955
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080005","RaDFHEdy_fwi_17080005","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",69.3910696606257,4367.36881998937,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080005","RaDFHEdy_fwi_17080005","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",155.100729698042,20272.9466366945,3,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17080005","RaDFHEdy_fwi_17080005","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",2.56927193158769,7.31008955706016,1,1955
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090001","RaDFHEdy_fwi_17090001","westside","westside",NA,"A","Oregon","Oregon","Non-forest","Forest",1.72005662631084,2.67838391792173,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090001","RaDFHEdy_fwi_17090001","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",182.240348796568,8898.04628667905,7,9917
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090001","RaDFHEdy_fwi_17090001","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",136.675577935304,4123.3420265545,10,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090002","RaDFHEdy_fwi_17090002","westside","westside",NA,"A","Oregon","Oregon","Non-forest","Forest",31.8414962250509,1212.7536320929,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090002","RaDFHEdy_fwi_17090002","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",521.516082015474,249862.561792939,4,9917
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090002","RaDFHEdy_fwi_17090002","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",118.813800343528,8242.81576125516,2,9917
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090004","RaDFHEdy_fwi_17090004","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",325.884104193892,61640.6290704055,4,9917
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090004","RaDFHEdy_fwi_17090004","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",96.9466166963602,3795.10009175895,4,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090005","RaDFHEdy_fwi_17090005","westside","westside",NA,"A","Oregon","Oregon","Non-forest","Forest",104.223663595457,17503.8166341076,1,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090005","RaDFHEdy_fwi_17090005","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",41.0357476124904,733.872481558018,4,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090005","RaDFHEdy_fwi_17090005","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",45.3834586012947,1889.62798030342,2,9917
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090006","RaDFHEdy_fwi_17090006","westside","westside",NA,"A","Oregon","Oregon","Non-forest","Forest",35.0926485604177,610.947522979007,2,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090006","RaDFHEdy_fwi_17090006","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",503.092187313587,145242.837496496,6,9917
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090006","RaDFHEdy_fwi_17090006","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",161.315880652488,10177.1855623405,3,9917
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090009","RaDFHEdy_fwi_17090009","westside","westside",NA,"A","Oregon","Oregon","Non-forest","Forest",224.435348689861,51038.9910066541,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090009","RaDFHEdy_fwi_17090009","westside","westside",NA,"C","Oregon","Oregon","Non-forest","Forest",23.4976615702585,748.335627401699,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090010","RaDFHEdy_fwi_17090010","westside","westside",NA,"A","Oregon","Oregon","Non-forest","Forest",37.472935815889,1044.45448912292,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090010","RaDFHEdy_fwi_17090010","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",83.5940030247709,8795.29524737882,2,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090011","RaDFHEdy_fwi_17090011","westside","westside",NA,"A","Oregon","Oregon","Non-forest","Forest",0.965301904761717,1.1661310256172,1,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090011","RaDFHEdy_fwi_17090011","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",468.979094208393,66277.0997324226,4,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090011","RaDFHEdy_fwi_17090011","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",127.283482149622,3649.93807464069,5,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17090012B","RaDFHEdy_fwi_17090012B","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",39.1456289217599,1155.4773611833,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100103","RaDFHEdy_fwi_17100103","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",55.5620783271822,3102.90506648356,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100103","RaDFHEdy_fwi_17100103","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",722.69507806426,167407.19809645,3,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100104","RaDFHEdy_fwi_17100104","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",30.5202865058993,1080.37068848085,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100104","RaDFHEdy_fwi_17100104","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",132.365861909062,10696.3943331334,3,5421
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100104","RaDFHEdy_fwi_17100104","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",24.8072842993658,650.309511496616,1,1955
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100106","RaDFHEdy_fwi_17100106","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",553.733986017255,160972.144349962,2,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100202","RaDFHEdy_fwi_17100202","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",38.4557719048379,1610.14174051895,2,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100206","RaDFHEdy_fwi_17100206","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",36.045553974984,1101.89901252886,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100206","RaDFHEdy_fwi_17100206","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",14.8726695402906,227.495241401906,1,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100301","RaDFHEdy_fwi_17100301","eastside","eastside",NA,"B","Oregon","Oregon","Non-forest","Forest",61.3693273793785,4010.3125210052,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100301","RaDFHEdy_fwi_17100301","eastside","eastside",NA,"E","Oregon","Oregon","Non-forest","Forest",38.4380149027781,1212.74381341115,1,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100302","RaDFHEdy_fwi_17100302","eastside","eastside",NA,"B","Oregon","Oregon","Non-forest","Forest",2.36336513434232,6.2812311200976,1,4789
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100303A","RaDFHEdy_fwi_17100303A","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",3.88715341132835,15.3107317627972,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100304","RaDFHEdy_fwi_17100304","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",101.487367064836,9762.30850509755,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100305","RaDFHEdy_fwi_17100305","eastside","eastside",NA,"A","Oregon","Oregon","Non-forest","Forest",79.9494733623887,8663.20013862269,1,5128
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100305","RaDFHEdy_fwi_17100305","eastside","eastside",NA,"B","Oregon","Oregon","Non-forest","Forest",180.932501405869,36084.8827200416,2,9917
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17100305","RaDFHEdy_fwi_17100305","eastside","eastside",NA,"E","Oregon","Oregon","Non-forest","Forest",33.2305988072873,676.471703235009,2,9917
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110001","RaDFHEdy_fwi_17110001","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",116.786580351401,15819.0888157512,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110003","RaDFHEdy_fwi_17110003","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",207.629666101361,48253.3017929184,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110008","RaDFHEdy_fwi_17110008","westside","westside",NA,"C","Washington","Washington","Non-forest","Forest",29.7764716496587,1275.03541964117,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110008","RaDFHEdy_fwi_17110008","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",191.793633238058,52898.5968076342,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110010","RaDFHEdy_fwi_17110010","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",971.842664618948,794748.024470968,2,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110012","RaDFHEdy_fwi_17110012","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",67.2131543105932,3005.77008562708,2,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110012","RaDFHEdy_fwi_17110012","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",215.29316016825,35353.3145404891,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110013","RaDFHEdy_fwi_17110013","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",233.89920224029,41727.9599792039,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110014","RaDFHEdy_fwi_17110014","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",2.16207964416265,4.23990455991345,1,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110014","RaDFHEdy_fwi_17110014","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",397.835882276727,95469.9326987604,2,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110014","RaDFHEdy_fwi_17110014","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",22.241211965883,525.44013297013,1,1955
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110015","RaDFHEdy_fwi_17110015","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",435.647399296442,70898.0392877335,3,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110015","RaDFHEdy_fwi_17110015","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",298.940220539528,29652.4634249303,4,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",15.2546598318302,263.49081677212,1,1955
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",44.422190603799,1278.08799277281,2,5421
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110018","RaDFHEdy_fwi_17110018","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",357.772423743788,98554.2090131471,3,5421
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","RaDFHEdy_fwi_17110019","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",18.8536000278397,298.966337548534,2,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","RaDFHEdy_fwi_17110019","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",363.31787799069,68182.4582888675,2,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110019","RaDFHEdy_fwi_17110019","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",163.476481874226,11341.498616443,2,3466
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110020","RaDFHEdy_fwi_17110020","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",1154.06515574534,664083.583399485,4,5421
2017,0,1,"RaDFHEdy_fwi","RaDFHEdy_fwi","RaDFHEdy_fwi_17110020","RaDFHEdy_fwi_17110020","westside","westside",NA,"C","Washington","Washington","Non-forest","Forest",109.632300858897,11427.9103113214,1,3466
2017,0,1,"RaDFHEdy_fwx","RaDFHEdy_fwx","RaDFHEdy_fwx_17100307","RaDFHEdy_fwx_17100307","eastside","eastside",NA,"E","Oregon","Oregon","Non-forest","Forest",18.1322147728575,328.662922488081,1,4789
2017,0,1,"RaDFHEwt_fdm","RaDFHEwt_fdm","RaDFHEwt_fdm_OSW","RaDFHEwt_fdm_OSW","eastside","eastside",NA,"B","Oregon","Oregon","Non-forest","Forest",0.0199490599674375,0.000447536021537026,1,4789
2017,0,1,"RaDFHEwt_fdm","RaDFHEwt_fdm","RaDFHEwt_fdm_OWC","RaDFHEwt_fdm_OWC","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",6.22396831474795,39.9840010071326,1,4789
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OSW","RaDFHEwt_fwm_OSW","eastside","eastside",NA,"E","Oregon","Oregon","Non-forest","Forest",14.2001594239054,118.433256134918,2,9917
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside",NA,"A","Oregon","Oregon","Non-forest","Forest",514.280402395255,90752.3209672533,4,5128
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",630.623528030852,153262.888709028,5,5128
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",56.6654253421046,1277.94452500227,3,9917
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WCR","RaDFHEwt_fwm_WCR","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",2.35780994706873,6.447823957254,1,3466
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",69.4192846730819,4163.29496147184,1,3466
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",112.265789642868,4374.66687108416,4,5421
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",53.0020951870573,2312.86114837587,3,5421
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",1180.13390259867,656307.369611243,4,3466
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",2912.07839032553,1655571.19915974,10,5421
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",97.4422714433725,5283.0184798754,1,4789
2017,0,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",50.8422372583143,715.572684127755,5,5421
2017,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside",NA,"A","Oregon","Oregon","Non-forest","Forest",801.686576976971,185751.429728304,6,5128
2017,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",837.302660892515,81957.4352111511,17,9917
2017,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside",NA,"C","Oregon","Oregon","Non-forest","Forest",204.600637219496,15914.3802881141,3,9917
2017,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside",NA,"E","Oregon","Oregon","Non-forest","Forest",628.512604331121,67414.3535864832,10,9917
2017,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside",NA,"A","Oregon","Oregon","Non-forest","Forest",411.007453691998,62296.6844867423,3,5128
2017,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside",NA,"B","Oregon","Oregon","Non-forest","Forest",115.051988438776,6832.84663008303,2,5128
2017,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside",NA,"A","Washington","Washington","Non-forest","Forest",532.555974504825,73541.3700863275,7,3466
2017,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",674.045084393578,107090.424320309,11,5421
2017,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside",NA,"E","Washington","Washington","Non-forest","Forest",100.04578128821,2356.49737395387,4,5421
2017,0,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WWC","RaDFHEwt_fwn_WWC","westside","westside",NA,"B","Washington","Washington","Non-forest","Forest",27.2090836524165,373.719251695843,2,3466
2017,0,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside",NA,"A","Oregon","Oregon","Non-forest","Forest",16.0843606151697,192.533540430774,2,5128
2017,0,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside",NA,"B","Oregon","Oregon","Non-forest","Forest",931.509399649763,235624.028479912,4,9917
